Title,Price,Neighborhood,URL,Description
2017 Ford Escape SE Sport Utility 4D suv White - FINANCE ONLINE,"$18,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2017-ford-escape-se-sport/7439105550.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2019 VW Volkswagen Atlas SE R-Line w/Tech Pkg Sport Utility 4D suv,"$35,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2019-vw-volkswagen-atlas-se/7439105613.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2003 Chevrolet Silverado 2500HD LS Ext Cab Long Bed 4WD --Clean title-,"$26,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2003-chevrolet-silverado/7438878510.html,"2003 Chevrolet Silverado 2500HD LS (Diesel) Extended Cab Long Bed 4WD with only 139k miles on it. Clean title, clean carfax report. West coast vehicle since new. No Canadian Rust bucket here. Most..."
2017 Ford Mustang EcoBoost Premium SKU:H5295776 Coupe,"$22,889",please Call-please Confirm-please Come today *425-224-3372* eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2017-ford-mustang-ecoboost/7438864226.html,"Please Read ° Please Call ° Please Confirm *** As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call..."
"2016 Subaru Impreza Wagon AWD --5speed, Clean title, Sporty--","$18,950",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2016-subaru-impreza-wagon-awd/7438863665.html,"2016 Subaru Impreza Wagon AWD wagon with only 76k miles on it. Clean title, Clean carfax report Great gas mileage!! Super sporty!! Options include manual transmission, power windows, power locks,..."
2019 BMW X1 xDrive28i AWD All Wheel Drive SKU:K5L89944,"$35,495",please Call-please Confirm-please Come today *877-554-2958* eastside ,https://seattle.craigslist.org/est/ctd/d/medina-2019-bmw-x1-xdrive28i-awd-all/7439112419.html,Most common questions about this vehicle: Want to confirm availability and current vehicle location? Would you like to have the most updated Carfax sent to you? We can send specific photos of the...
2019 Mercedes-Benz C-Class C 300 AWD All Wheel Drive SKU:KU288647,"$39,474",please Call-please Confirm-please Come today*425-224-3384* eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2019-mercedes-benz-class-300/7439114365.html,"Please Read ° Please Call ° Please Confirm *** As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call..."
2016 Honda Pilot Touring AWD All Wheel Drive SKU:GB107825,"$32,585",AutoNation eastside ,https://seattle.craigslist.org/est/ctd/d/renton-2016-honda-pilot-touring-awd-all/7438962384.html,"SOLD!!! This Honda Pilot has just been Sold. As America's Largest Automotive Retailer we have thousands of other vehicles, including many others that may be identical to this one. Use the link below..."
"2013 Subaru Impreza Sport Limited AWD --Low Miles, Clean title, Auto--","$17,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2013-subaru-impreza-sport/7438863213.html,"2013 Subaru Impreza Sport Limited AWD wagon with only 62k miles on it. Clean title, low miles. Great gas mileage!! Options include Automatic transmission, power windows, power locks, cruise control,..."
"2015 Subaru Impreza Wagon AWD --1owner, Low Miles, Clean title, Auto--","$18,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2015-subaru-impreza-wagon-awd/7438863413.html,"2015 Subaru Impreza AWD wagon with only 46k miles on it. Clean title, clean carfax report. 1owner. Local WA state vehicle since new. Great gas mileage!! Nice service records. Options include..."
"2016 Subaru Impreza Sport Premium --Eye Sight, 1owner, Clean title--","$19,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2016-subaru-impreza-sport/7438864857.html,"2016 Subaru Impreza Sport Premium AWD wagon with only 74k miles on it. Clean title, Clean carfax report. 1owner. Local WA state vehicle since new. Nice service records. Options include Automatic..."
"2014 Lexus IS250 AWD --Sporty, Clean title, Low Miles--","$24,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2014-lexus-is250-awd-sporty/7438866350.html,"2014 Lexus IS250 AWD with only 83k miles on it. Clean title, Clean carfax report. Loaded up. Options include heated leather seats, sunroof, backup camera, bluetooth, floor mats, smart key, automatic..."
"2013 Subaru Impreza WRX wagon AWD --Clean title, 5speed, Sporty--","$22,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2013-subaru-impreza-wrx-wagon/7438865522.html,"2013 Subaru Impreza WRX Wagon AWD with only 87k miles on it. Clean title, low miles. Super sporty and a blast to drive in any weather conditions. Options include manual transmission, power windows,..."
"2013 Subaru Impreza Premium Wagon --Auto, 1owner, Clean title--","$15,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2013-subaru-impreza-premium/7438865218.html,"2013 Subaru Impreza Premium AWD wagon with only 93k miles on it. Clean title, Clean carfax report. 1owner. Great gas mileage!! Nice service records. Options include Automatic transmission, power..."
"2008 Lexus ISF Sedan --Clean title, Auto, Super Sporty, WoW--","$30,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2008-lexus-isf-sedan-clean/7438867536.html,"2008 Lexus ISF Sport with only 108k miles on it. Clean title, clean carfax report. This Car is impressive. Very sporty and very fast!! Loaded up!! Options include heated/cooled leather seats,..."
"2014 Lexus IS250 AWD --Local Trade in, Loaded, Clean title, Sporty--","$24,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2014-lexus-is250-awd-local/7438867135.html,"2014 Lexus IS250 AWD with only 90k miles on it. Clean title, Loaded up. Local Trade in. Options include heated leather seats, sunroof, backup camera, bluetooth, floor mats, smart key, automatic..."
"2013 Volkswagen Jetta TDI Sportwagen --Clean title, Low Miles, Loaded-","$15,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2013-volkswagen-jetta-tdi/7438867746.html,"2013 Volkswagen Jetta Sportwagen TDI with only 75k miles on it. Clean title. Nice options including heated leather seats, sunroof (pano), automatic transmission, transmission, power windows, power..."
2017 Audi A4 Premium Plus AWD All Wheel Drive SKU:HN020453,"$33,998",please Call-please Confirm-please Come today *425-224-3372* eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2017-audi-a4-premium-plus-awd/7438866617.html,"Please Read ° Please Call ° Please Confirm *** As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call..."
"2007 Lexus LX470 4WD --Clean title, Third Row, Loaded, Clean title--","$25,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2007-lexus-lx470-4wd-clean/7438868886.html,"2007 Lexus LX470 4WD with only 198k miles on it. Clean title, clean carfax. No excessive corrosion or rust issues on this Lexus. Never driven in snowy climates. Options include heated leather seats,..."
"2013 Volkswagen Jetta Sportwagen TDI --Clean title, Auto, Leather--","$15,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2013-volkswagen-jetta/7438867988.html,"2013 Volkswagen Jetta Sportwagen TDI with only 76k miles on it. Clean title, Clean carfax report. WA state titled vehicle. Nice options including heated leather seats, sunroof (pano), automatic..."
2018 BMW X1 xDrive28i AWD All Wheel Drive SKU:J5K25371,"$33,989",please Call-please Confirm-please Come today *425-224-3372* eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2018-bmw-x1-xdrive28i-awd-all/7438868634.html,"Please Read ° Please Call ° Please Confirm *** As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call..."
"2011 Acura MDX Tech pack AWd--Rear dvd, luxury, clean, navi--","$16,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2011-acura-mdx-tech-pack-awd/7438869441.html,"2011 Acura MDX Tech 4WD with only 123k miles on it. Clean title. Affordable Luxury!! Options include heated leather seats, sunroof, navigation, backup camera, bluetooth, power lift gate, third row..."
"2011 Acura MDX 4WD --Clean title, Loaded, Third Row, Nice--","$17,950",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2011-acura-mdx-4wd-clean-title/7438869678.html,"2011 Acura MDX 4WD with only 109k miles on it. Clean title. Affordable Luxury!! Options include heated leather seats, sunroof, backup camera, bluetooth, power lift gate, third row seating, alloy..."
"2018 Nissan Maxima SV Sedan --Clean title, Leather, Local Trade,1owner","$25,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2018-nissan-maxima-sv-sedan/7438869183.html,"2018 Nissan Maxima SV Sedan with only 60k miles on it. Clean title,Clean carfax report. Local trade. Great service history. Options include automatic transmission, power windows, power locks, cruise..."
"2012 Honda Odyssey EX-L --Navi, 1owner, Loaded, Clean title--","$19,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2012-honda-odyssey-ex-navi/7438869883.html,"2012 Honda Odyssey EX-L with only 89k miles on it. Clean title/Clean carfax report. 1owner. Loaded up Van!! Options include heated leather seats, navigation, backup camera, sunroof, automatic..."
"2013 Honda Odyssey EX-L --Leather, 1owner, Loaded, Clean title--","$20,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2013-honda-odyssey-ex-leather/7438870094.html,"2013 Honda Odyssey EX-L with only 88k miles on it. Clean title. Clean carfax report. 1owner. Good service history. Options include heated leather seats, sunroof, automatic transmission, power..."
"2011 HOnda Odyssey Touring --Low Miles, Loaded, Clean title--","$19,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2011-honda-odyssey-touring-low/7438870354.html,"2011 Honda Odyssey Touring with only 84k miles on it. Clean title/Clean carfax report. Loaded up Van!! Options include heated leather seats, navigation, DVD rear seat entertainment, backup camera,..."
"2012 Honda Odyssey Touring --Local Trade, Navi, DVD, Loaded","$19,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2012-honda-odyssey-touring/7438870573.html,"2012 Honda Odyssey Touring with only 93k miles on it. Clean title/Clean carfax report. Loaded up Van!! Local trade in. Options include heated leather seats, navigation, DVD rear seat entertainment,..."
"2013 Subaru Outback 2.5i Premium AWD --leather, auto, Clean title--","$15,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2013-subaru-outback-25i/7438871130.html,"2013 Subaru Outback 2.5i Limited AWD with only 113k miles on it. Clean title, Clean carfax report. Great service history.including the 100k service done at the Subaru dealership. Affordable Subaru..."
"2016 Honda Pilot EX-L 4WD --DVD, 1owner, third row, Loaded--","$29,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2016-honda-pilot-ex-4wd-dvd/7438871674.html,"2016 Honda Pilot EX-L 4WD with only 66k miles on it. Clean title/ clean carfax. 1owner. Great service history. Loaded up with seating for 8 passengers. Options include heated leather seats, sunroof,..."
"2012 Nissan Pathfinder LE 4WD --Clean title, Leather, Loaded--","$15,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2012-nissan-pathfinder-le-4wd/7438871439.html,"2012 Nissan Pathfinder LE 4WD V6 with only 131k miles on it. Clean title, Nicely equipped. Low miles on this SUV. Options include heated leather seats, sunroof, navigation, backup camera, bluetooth,..."
2018 BMW X2 xDrive28i AWD All Wheel Drive SKU:JEF77407,"$33,991",please Call-please Confirm-please Come today *425-224-3372* eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2018-bmw-x2-xdrive28i-awd-all/7438870672.html,"Please Read ° Please Call ° Please Confirm *** As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call..."
"2012 Subaru Outback 2.5i Premium AWD --Clean title, 1owner, Low Miles-","$15,850",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2012-subaru-outback-25i/7438870868.html,"2012 Subaru Outback 2.5i Premium AWD with only 96k miles on it. Clean title, 1owner. Great service history. Affordable Subaru Wagon!! Options include heated seats, automatic transmission, power..."
"2012 Toyota Prius V Pkg 5 --Clean title, Loaded, Leather, Navi, Nice--","$14,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2012-toyota-prius-pkg-clean/7438872152.html,"2012 Toyota Prius V Pkg 5 with only 114k miles on it. Clean title, clean carfax report. Good service history noted on the vehicle history report. Loaded, Loaded, Loaded!! Options include heated..."
"2011 Honda Pilot Touring 4WD --Navi, DVD, Clean title, Loaded, 3rd Row","$20,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2011-honda-pilot-touring-4wd/7438871915.html,"2011 Honda Pilot Touring 4WD with only 89k miles on it. Clean title, clean carfax report. Low Miles. Great service history. Options include heated leather seats, sunroof, backup camera, automatic..."
"2012 Toyota Prius V Pkg 5 --Clean title, 1owner, Loaded--","$16,995",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2012-toyota-prius-pkg-clean/7438872358.html,"2012 Toyota Prius V Pkg 5 with only 93k miles on it. Clean title, low miles. Loaded as well. Good service history noted on the vehicle history report including the 90k service which was just done at..."
"2012 Toyota Prius Pkg 5 --Sunroof, Clean title, Low Miles--","$17,950",kirkland eastside ,https://seattle.craigslist.org/est/ctd/d/kirkland-2012-toyota-prius-pkg-sunroof/7438872586.html,"2012 Toyota Prius V Pkg 5 with only 89k miles on it. Clean title, clean carfax. Loaded as well. Options include heated leather seats, automatic transmission, power windows, power locks, cruise..."
